id,lb,ub,rev,names
ALR2,0.0,999999.0,0,Aldose reductase (methylglyoxal)
ALR4x,0.0,999999.0,0,Aldose reductase (acetol)
ALTRH,0.0,999999.0,0,Altronate hydrolase
AM3PA,0.0,999999.0,0,Anhydrous-N-Acetylmuramyl-tripeptide amidase
AM4PA,0.0,999999.0,0,Anhydrous-N-Acetylmuramyl-tetrapeptide amidase
AM4PCP,0.0,999999.0,0,"Anhydrous-N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase"
AMALT1,0.0,999999.0,0,Amylomaltase (maltotriose)
AMALT2,0.0,999999.0,0,Amylomaltase (maltotetraose)
AMALT3,0.0,999999.0,0,Amylomaltase (maltopentaose)
AMALT4,0.0,999999.0,0,Amylomaltase (maltohexaose)
AMANAPEr,-999999.0,999999.0,1,N-acetylmannosamine 6-phosphate epimerase
AMANK,0.0,999999.0,0,N-acetyl-D-mannosamine kinase
AMAOTr,-999999.0,999999.0,1,Adenosylmethionine-8-amino-7-oxononanoate transaminase
AMMQLT8,0.0,999999.0,0,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8)
AMPMS2,0.0,999999.0,0,4-amino-2-methyl-5-phosphomethylpyrimidine synthetase
AMPN,0.0,999999.0,0,AMP nucleosidase
AMPTASECG,0.0,999999.0,0,Alanyl aminopeptidase (cys-gly)
AMPTASEPG,0.0,999999.0,0,Aminopeptidase (pro-gly)
AMPtex,-999999.0,999999.0,1,AMP transport via diffusion (extracellular to periplasm)
ANHGMtex,-999999.0,999999.0,1,GlcNAc-anhMurNAc transport via diffusion (extracellular to periplasm)
ANHMK,0.0,999999.0,0,"1,6-anhydrous-N-Acetylmuramate kinase"
ANPRT,0.0,999999.0,0,Anthranilate phosphoribosyltransferase
ANS,0.0,999999.0,0,Anthranilate synthase
AOBUTDs,0.0,999999.0,0,L-2-amino-3-oxobutanoate decarboxylation (spontaneous)
AOXSr,-999999.0,999999.0,1,8-amino-7-oxononanoate synthase
AP4AH,0.0,999999.0,0,Ap4A hydrolase
AP5AH,0.0,999999.0,0,Ap5A hydrolase
APRAUR,0.0,999999.0,0,5-amino-6-(5-phosphoribosylamino)uracil reductase
ARAI,-999999.0,999999.0,1,L-arabinose isomerase
ARBTNR1,0.0,999999.0,0,Aerobactin reductase
ARBTNR2,0.0,999999.0,0,Aerobactin reductase
ARBTNR3,0.0,999999.0,0,Aerobactin reductase
ARBTNabcpp,0.0,999999.0,0,Aerobactin transport via ABC system (periplasm)
ARBTNexs,0.0,999999.0,0,Aerobactin Fe-loading reaction (spontaneous)
ARBTNtex,0.0,999999.0,0,Aerobactin secretion (to extracellular)
ARBTNtonex,0.0,999999.0,0,Aerobactin transport via ton system (extracellular)
ARBTNtpp,0.0,999999.0,0,Aerobactin secretion (to periplasm)
ARBabcpp,0.0,999999.0,0,L-arabinose transport via ABC system (periplasm)
ARBt2rpp,-999999.0,999999.0,1,L-arabinose transport via proton symport (periplasm)
ARBt3ipp,0.0,999999.0,0,L-arabinose transport via proton antiport (periplasm)
ARBtex,-999999.0,999999.0,1,L-arabinose transport via diffusion (extracellular to periplasm)
ARGAGMt7pp,-999999.0,999999.0,1,Arginine/agmatine antiport (periplasm)
ARGDC,0.0,999999.0,0,Arginine decarboxylase
ARGDCpp,0.0,999999.0,0,Arginine decarboxylase
ARGORNt7pp,-999999.0,999999.0,1,Arginine/ornithine antiporter (periplasm)
ARGSL,-999999.0,999999.0,1,Argininosuccinate lyase
ARGSS,0.0,999999.0,0,Argininosuccinate synthase
ARGTRS,0.0,999999.0,0,Arginyl-tRNA synthetase
ARGabcpp,0.0,999999.0,0,L-arginine transport via ABC system (periplasm)
ARGt3pp,0.0,999999.0,0,L-arginine transport out via proton antiport (cytoplasm to periplasm)
ARGtex,-999999.0,999999.0,1,L-arginine transport via diffusion (extracellular to periplasm)
ASAD,-999999.0,999999.0,1,Aspartate-semialdehyde dehydrogenase
ASCBPL,0.0,999999.0,0,L-ascorbate 6-phosphate lactonase
ASCBptspp,0.0,999999.0,0,L-ascorbate transport via PEP:Pyr PTS (periplasm)
ASCBtex,-999999.0,999999.0,1,L-ascorbate transport via diffusion (extracellular to periplasm)
ASNN,0.0,999999.0,0,L-asparaginase
ASNNpp,0.0,999999.0,0,L-asparaginase
ASNS1,0.0,999999.0,0,Asparagine synthase (glutamine-hydrolysing)
ASNS2,0.0,999999.0,0,Asparagine synthetase
ASNTRS,0.0,999999.0,0,Asparaginyl-tRNA synthetase
ASNabcpp,0.0,999999.0,0,L-asparagine transport via ABC system (periplasm)
ASNt2rpp,-999999.0,999999.0,1,L-asparagine reversible transport via proton symport (periplasm)
ASNtex,-999999.0,999999.0,1,L-asparagine transport via diffusion (extracellular to periplasm)
ASO3t8pp,0.0,999999.0,0,Arsenite efflux via ATP hydrolysis (periplasm)
ASO3tex,-999999.0,999999.0,1,Arsenite transport via diffusion (extracellular to periplasm)
ASP1DC,0.0,999999.0,0,Aspartate 1-decarboxylase
ASPCT,0.0,999999.0,0,Aspartate carbamoyltransferase
ASPK,-999999.0,999999.0,1,Aspartate kinase
ASPO3,0.0,999999.0,0,L-aspartate oxidase
ASPO4,0.0,999999.0,0,L-aspartate oxidase
ASPO5,0.0,999999.0,0,L-aspartate oxidase
ASPO6,0.0,999999.0,0,L-aspartate oxidase
ASPT,0.0,999999.0,0,L-aspartase
ASPTA,-999999.0,999999.0,1,Aspartate transaminase
ASPTRS,0.0,999999.0,0,Aspartyl-tRNA synthetase
ASPabcpp,0.0,999999.0,0,L-aspartate transport via ABC system (periplasm)
ASPt2_2pp,0.0,999999.0,0,Aspartate transport via proton symport (2 H) (periplasm)
ASPt2_3pp,0.0,999999.0,0,L-asparate transport via proton symport (3 H) (periplasm)
ASPt2pp,0.0,999999.0,0,L-aspartate transport in via proton symport (periplasm)
ASPtex,-999999.0,999999.0,1,L-aspartate transport via diffusion (extracellular to periplasm)
ASR,0.0,999999.0,0,Arsenate reductase
AST,0.0,999999.0,0,Arginine succinyltransferase
ATHRDHr,-999999.0,999999.0,1,L-allo-threonine dehydrogenase
ATPHs,0.0,999999.0,0,ATP amine hydrolysis (spontaneous)
ATPM,8.39,8.39,0,ATP maintenance requirement
ATPPRT,0.0,999999.0,0,ATP phosphoribosyltransferase
ATPS4rpp,-999999.0,999999.0,1,ATP synthase (four protons for one ATP) (periplasm)
BALAt2pp,0.0,999999.0,0,Beta-alanine transport in via proton symport (periplasm)
BALAtex,-999999.0,999999.0,1,Beta-alanine transport via diffusion (extracellular to periplasm)
BETALDHx,0.0,999999.0,0,Betaine-aldehyde dehydrogenase
BETALDHy,0.0,999999.0,0,Betaine-aldehyde dehydrogenase
BPNT,0.0,999999.0,0,"3',5'-bisphosphate nucleotidase"
BSORx,0.0,999999.0,0,Biotin sulfoxide reductase
BSORy,0.0,999999.0,0,Biotin sulfoxide reductase
BTS4,0.0,999999.0,0,Biotin synthase
BUTCT,0.0,999999.0,0,Acetyl-CoA:butyrate-CoA transferase
BUTSO3abcpp,0.0,999999.0,0,Butanesulfonate transport via ABC system (periplasm)
BUTSO3tex,-999999.0,999999.0,1,Butanesulfonate transport via diffusion (extracellular to periplasm)
BUTt2rpp,-999999.0,999999.0,1,"Butyrate transport via proton symport, reversible (periplasm)"
BUTtex,-999999.0,999999.0,1,Butyrate transport via diffusion (extracellular to periplasm)
CA2t3pp,0.0,999999.0,0,Calcium (Ca+2) transport out via proton antiport (periplasm)
CA2tex,-999999.0,999999.0,1,Calcium (Ca+2) transport via diffusion (extracellular to periplasm)
CADVtpp,0.0,999999.0,0,Lysine/Cadaverine antiporter (periplasm)
CAT,0.0,0.0,0,Catalase
CAt6pp,-999999.0,999999.0,1,Calcium / sodium antiporter (1:1)
CBIAT,-999999.0,999999.0,1,Cobinamide adenyltransferase
CBItonex,0.0,999999.0,0,Cobinamide transport via ton system (extermal)
CBIuabcpp,0.0,999999.0,0,"Cobinamide transport via ABC system (uptake, periplasm)"
CBL1abcpp,0.0,999999.0,0,Cob(1)alamin transport via ABC system (periplasm)
CBL1tonex,0.0,999999.0,0,Cob(1)alamin transport via ton system (extermal)
CBLAT,-999999.0,999999.0,1,Cob(I)alamin adenosyltransferase
CBMKr,-999999.0,999999.0,1,Carbamate kinase
CBPS,0.0,999999.0,0,Carbamoyl-phosphate synthase (glutamine-hydrolysing)
CD2abcpp,0.0,999999.0,0,Cadmium (Cd+2) ABC transporter (periplasm)
CD2t3pp,0.0,999999.0,0,Cadmium (Cd+2) transport out via proton antiport (periplasm)
CD2tex,-999999.0,999999.0,1,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm)
CD2tpp,0.0,999999.0,0,Cadmium (+2) transport in via permease (no H+)
CDAPPA120,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C12:0)
CDAPPA140,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C14:0)
CDAPPA141,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C14:1)
CDAPPA160,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C16:0)
CDAPPA161,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C16:1)
CDAPPA180,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C18:0)
CDAPPA181,0.0,999999.0,0,CDP-Diacylglycerol pyrophostatase (n-C18:1)
CDPMEK,0.0,999999.0,0,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
CFAS160E,0.0,999999.0,0,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)"
CFAS160G,0.0,999999.0,0,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)"
CFAS180E,0.0,999999.0,0,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)"
CFAS180G,0.0,999999.0,0,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)"
CGLYabcpp,0.0,999999.0,0,L-Cysteinylglycine (Cys-Gly) transport via ABC system (periplasm)
CGLYtex,-999999.0,999999.0,1,L-Cysteinylglycine transport via diffusion (extracellular to periplasm)
CHLabcpp,0.0,999999.0,0,Choline transport via ABC system (periplasm)
CHLt2pp,0.0,999999.0,0,Choline transport via proton symport (periplasm)
CHLtex,-999999.0,999999.0,1,Choline transport via diffusion (extracellular to periplasm)
CHORM,0.0,999999.0,0,Chorismate mutase
CHORS,0.0,999999.0,0,Chorismate synthase
CHRPL,0.0,999999.0,0,Chorismate pyruvate lyase
CINNDO,0.0,999999.0,0,Cinnamate dioxygenase
CITL,0.0,999999.0,0,Citrate lyase
CITt7pp,0.0,999999.0,0,Citrate transport via succinate antiport (periplasm)
CITtex,-999999.0,999999.0,1,Citrate transport via diffusion (extracellular to periplasm)
CLIPAtex,0.0,999999.0,0,Cold lipid A transport via vector (periplasm to extracellular)
CLPNH120pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C12:0)"
CLPNH140pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C14:0)"
CLPNH141pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C14:1)"
CLPNH160pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C16:0)"
CLPNH161pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C16:1)"
CLPNH180pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C18:0)"
CLPNH181pp,0.0,999999.0,0,"Cardiolipin hydrolase (periplasm, n-C18:1)"
CLPNS120pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C12:0)"
CLPNS140pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C14:0)"
CLPNS141pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C14:1)"
CLPNS160pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C16:0)"
CLPNS161pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C16:1)"
CLPNS180pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C18:0)"
CLPNS181pp,-999999.0,999999.0,1,"Cardiolipin synthase (periplasmic, n-C18:1)"
CLt3_2pp,0.0,999999.0,0,Chloride transport out via proton antiport (2:1) (periplasm)
CLtex,-999999.0,999999.0,1,Chloride (Cl-1) transport via diffusion (extracellular to periplasm)
CMPN,0.0,999999.0,0,CMP nucleosidase
CMPtex,-999999.0,999999.0,1,CMP transport via diffusion (extracellular to periplasm)
CO2tex,-999999.0,999999.0,1,CO2 transport via diffusion (extracellular to periplasm)
CO2tpp,-999999.0,999999.0,1,CO2 transporter via diffusion (periplasm)
COBALT2abcpp,0.0,999999.0,0,Cobalt (Co+2) ABC transporter (periplasm)
COBALT2t3pp,0.0,999999.0,0,Cobalt (Co+2) transport out via proton antiport (periplasm)
COBALT2tex,-999999.0,999999.0,1,Cobalt (Co+2) transport via diffusion (extracellular to periplasm)
COBALT2tpp,0.0,999999.0,0,Cobalt transport in via permease (no H+)
COLIPAabcpp,0.0,999999.0,0,Core oligosaccharide lipid A transport via ABC system (periplasm)
COLIPAtex,0.0,999999.0,0,Core oligosaccharide lipid A transport via vector (periplasm to extracellular)
CPGNR1,0.0,999999.0,0,Coprogen(Fe(III)) reductase
CPGNR2,0.0,999999.0,0,Coprogen(Fe(III)) reductase
CPGNR3,0.0,999999.0,0,Coprogen(Fe(III)) reductase
CPGNUtex,0.0,999999.0,0,Coprogen unloaded secretion (extracellular)
CPGNUtpp,0.0,999999.0,0,Coprogen unloaded secretion
CPGNabcpp,0.0,999999.0,0,Coprogen transport via ABC system (periplasm)
CPGNexs,0.0,999999.0,0,Coprogen Fe-loading reaction (spontaneaous)
CPGNtonex,0.0,999999.0,0,Coprogen transport via ton system (extracellular)
CPPPGO,0.0,999999.0,0,Coproporphyrinogen oxidase (O2 required)
CPPPGO2,0.0,999999.0,0,Oxygen Independent coproporphyrinogen-III oxidase
CRNBTCT,-999999.0,999999.0,1,Gamma-butyrobetainyl-CoA: carnitine CoA transferase
CRNCAL2,0.0,999999.0,0,Carnitine-CoA Ligase
CRNCAR,-999999.0,999999.0,1,Carnitine-CoA racemase
CRNCBCT,-999999.0,999999.0,1,Crotonobetainyl-CoA: carnitine CoA transferase
CRNCDH,-999999.0,999999.0,1,Carnityl-CoA dehydratse
CRNDCAL2,0.0,999999.0,0,D-Carnitine-CoA Ligase
CRNDabcpp,0.0,999999.0,0,D-carnitine transport via ABC system (periplasm)
CRNDt2rpp,-999999.0,999999.0,1,D-carnitine outward transport (H+ antiport)
CRNabcpp,0.0,999999.0,0,L-carnitine transport via ABC system (periplasm)
CRNt2rpp,-999999.0,999999.0,1,L-carnitine outward transport (H+ antiport)
CRNt7pp,0.0,999999.0,0,Carnitine/butyrobetaine antiporter (periplasm)
CRNt8pp,0.0,999999.0,0,L-carnitine/D-carnitine antiporter (periplasm)
CRNtex,-999999.0,999999.0,1,L-carnitine transport via diffusion (extracellular to periplasm)
CS,0.0,999999.0,0,Citrate synthase
CSND,0.0,999999.0,0,Cytosine deaminase
CSNt2pp,0.0,999999.0,0,Cytosine transport in via proton symport (periplasm)
CSNtex,-999999.0,999999.0,1,Cytosine transport via diffusion (extracellular to periplasm)
CTBTCAL2,0.0,999999.0,0,Crotonobetaine-CoA Ligase
CTBTabcpp,0.0,999999.0,0,Crotonobetaine transport via ABC system (periplasm)
CTBTt2rpp,-999999.0,999999.0,1,Cronobetaine outward transport (H+ antiport)
CTPS2,0.0,999999.0,0,CTP synthase (glutamine)
CU1Opp,0.0,999999.0,0,Cuprous Oxidase (Cu+1)
CU1abcpp,0.0,999999.0,0,Copper (Cu +1) ABC transporter (periplasm)
CU2abcpp,0.0,999999.0,0,Copper (Cu+2) ABC transporter (periplasm)
CU2tex,-999999.0,999999.0,1,Copper (Cu+2) transport via diffusion (extracellular to periplasm)
CU2tpp,0.0,999999.0,0,Copper transport in via permease (no H+)
CUt3,0.0,999999.0,0,Copper transport out via proton antiport
CUtex,-999999.0,999999.0,1,Copper (Cu+1) transport via diffusion (extracellular to periplasm)
CYANST,0.0,999999.0,0,Cyanide sulfurtransferase
CYANSTpp,0.0,999999.0,0,Cyanide sulfurtransferase (periplasmic)
CYANtex,-999999.0,999999.0,1,Cyanide transport via diffusion (extracellular to periplasm)
CYNTAH,0.0,999999.0,0,Cyanate aminohydrolase
CYNTt2pp,0.0,999999.0,0,Cyanate transport via proton symport (periplasm)
CYNTtex,-999999.0,999999.0,1,Cyanate transport via diffusion (extracellular to periplasm)
CYSDDS,0.0,999999.0,0,D-cysteine desulfhydrase
CYSDS,0.0,999999.0,0,Cysteine Desulfhydrase
CYSDabcpp,0.0,999999.0,0,D-cysteine uptake via ABC system (periplasm)
CYSDtex,-999999.0,999999.0,1,D-cysteine transport via diffusion (extracellular to periplasm)
CYSS,0.0,999999.0,0,Cysteine synthase
CYSSADS,0.0,999999.0,0,L-cysteine sulfinic acid desulfurase
CYSTL,0.0,999999.0,0,Cystathionine b-lyase
CYSTRS,0.0,999999.0,0,Cysteinyl-tRNA synthetase
CYSabc2pp,0.0,999999.0,0,L-cysteine export via ABC system (cytoplasm to periplasm)
CYSabcpp,0.0,999999.0,0,L-cysteine uptake via ABC system (periplasm)
CYStex,-999999.0,999999.0,1,L-cysteine transport via diffusion (extracellular to periplasm)
CYStpp,0.0,999999.0,0,L-cysteine export via facilitated transport
CYTBD2pp,0.0,999999.0,0,Cytochrome oxidase bd (menaquinol-8: 2 protons) (periplasm)
CYTBDpp,0.0,999999.0,0,Cytochrome oxidase bd (ubiquinol-8: 2 protons) (periplasm)
CYTBO3_4pp,0.0,999999.0,0,Cytochrome oxidase bo3 (ubiquinol-8: 4 protons) (periplasm)
CYTD,0.0,999999.0,0,Cytidine deaminase
CYTDH,0.0,999999.0,0,Cytidine hydrolase
CYTDK2,0.0,999999.0,0,Cytidine kinase (GTP)
CYTDt2pp_copy1,0.0,999999.0,0,Cytidine transport in via proton symport (periplasm)
CYTDt2pp_copy2,-999999.0,999999.0,1,Cytidine transport in via proton symport (periplasm)
CYTDtex,-999999.0,999999.0,1,Cytidine transport via diffusion (extracellular to periplasm)
CYTK1,-999999.0,999999.0,1,Cytidylate kinase (CMP)
CYTK2,-999999.0,999999.0,1,Cytidylate kinase (dCMP)
DAAD,0.0,999999.0,0,D-Amino acid dehydrogenase
DADA,0.0,999999.0,0,Deoxyadenosine deaminase
DADK,-999999.0,999999.0,1,Deoxyadenylate kinase
DADNt2pp,0.0,999999.0,0,Deoxyadenosine transport in via proton symport (periplasm)
DADNtex,-999999.0,999999.0,1,Deoxyadenosine transport via diffusion (extracellular to periplasm)
DAGK120,0.0,999999.0,0,Diacylglycerol kinase (n-C12:0)
DAGK140,0.0,999999.0,0,Diacylglycerol kinase (n-C14:0)
DAGK141,0.0,999999.0,0,Diacylglycerol kinase (n-C14:1)
DAGK160,0.0,999999.0,0,Diacylglycerol kinase (n-C16:0)
DAGK161,0.0,999999.0,0,Diacylglycerol kinase (n-C16:1)
DAGK180,0.0,999999.0,0,Diacylglycerol kinase (n-C18:0)
DAGK181,0.0,999999.0,0,Diacylglycerol kinase (n-C18:1)
DALAt2pp,0.0,999999.0,0,D-alanine transport in via proton symport (periplasm)
DALAtex,-999999.0,999999.0,1,D-Alanine transport via diffusion (extracellular to periplasm)
DAMPtex,-999999.0,999999.0,1,DAMP transport via diffusion (extracellular to periplasm)
DAPAL,0.0,999999.0,0,"2,3-diaminopropionate amonnia lyase"
DAPDC,0.0,999999.0,0,Diaminopimelate decarboxylase
DAPE,-999999.0,999999.0,1,Diaminopimelate epimerase
DAPabcpp,0.0,999999.0,0,M-diaminopimelic acid ABC transport (periplasm)
DAPtex,-999999.0,999999.0,1,"1,5-Diaminopentane transport via diffusion (extracellular to periplasm)"
DASYN120,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C12:0)
DASYN140,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C14:0)
DASYN141,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C14:1)
DASYN160,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C16:0)
DASYN161,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C16:1)
DASYN180,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C18:0)
DASYN181,0.0,999999.0,0,CDP-diacylglycerol synthetase (n-C18:1)
DATPHs,0.0,999999.0,0,DATP amine hydrolysis (spontaneous)
DB4PS,0.0,999999.0,0,"3,4-Dihydroxy-2-butanone-4-phosphate synthase"
DBTS,0.0,999999.0,0,Dethiobiotin synthase
DCAtex,-999999.0,999999.0,1,Decanoate transport via diffusion (extracellular to periplasm)
DCMPtex,-999999.0,999999.0,1,DCMP transport via diffusion (extracellular to periplasm)
DCTPD,0.0,999999.0,0,DCTP deaminase
DCYTD,0.0,999999.0,0,Deoxycytidine deaminase
DCYTt2pp,0.0,999999.0,0,Deoxycytidine transport in via proton symport (periplasm)
DCYTtex,-999999.0,999999.0,1,Deoxycytidine transport via diffusion (extracellular to periplasm)
DDCAtexi,0.0,999999.0,0,Fatty acid (dodecanoate) transport via facilitated irreversible diffusion (extracellular to periplasm)
DDGALK,0.0,999999.0,0,2-dehydro-3-deoxygalactonokinase
DDGLCNt2rpp,-999999.0,999999.0,1,"2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible (periplasm)"
DDGLCNtex,-999999.0,999999.0,1,2-dehydro-3-deoxy-D-gluconate transport via diffusion (extracellular to periplasm)
DDGLK,0.0,999999.0,0,2-dehydro-3-deoxygluconokinase
DDPA,0.0,999999.0,0,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase
DDPGALA,-999999.0,999999.0,1,2-dehydro-3-deoxy-6-phosphogalactonate aldolase
DGK1,-999999.0,999999.0,1,Deoxyguanylate kinase (dGMP:ATP)
DGMPtex,-999999.0,999999.0,1,DGMP transport via diffusion (extracellular to periplasm)
DGSNt2pp,0.0,999999.0,0,Deoxyguanosine transport in via proton symport (periplasm)
DGSNtex,-999999.0,999999.0,1,Deoxyguanosine transport via diffusion (extracellular to periplasm)
DHAD1,0.0,999999.0,0,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)"
DHAD2,0.0,999999.0,0,"Dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)"
DHAPT,0.0,999999.0,0,Dihydroxyacetone phosphotransferase
DHAtex,-999999.0,999999.0,1,Dihydroxyacetone transport via diffusion (extracellular to periplasm)
DHAtpp,-999999.0,999999.0,1,Dihydroxyacetone transport via facilitated diffusion (periplasm)
DHBD,-999999.0,999999.0,1,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"
DHBS,0.0,999999.0,0,"2,3-dihydroxybenzoate adenylate synthase"
DHBSH,0.0,999999.0,0,"2,3-dihydroxybenzoylserine hydrolase"
DHCIND,0.0,999999.0,0,"2,3-dihydroxycinnamate dehydrogenase"
DHCINDO,0.0,999999.0,0,"2,3-dihydroxycinnamate 1,2-dioxygenase"
DHDPRy,0.0,999999.0,0,Dihydrodipicolinate reductase (NADPH)
DHDPS,0.0,999999.0,0,Dihydrodipicolinate synthase
DHFR,-999999.0,999999.0,1,Dihydrofolate reductase
DHFS,0.0,999999.0,0,Dihydrofolate synthase
DHNAOT4,0.0,999999.0,0,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
DHNPA2r,0.0,999999.0,0,Dihydroneopterin aldolase reversible
DHORD2,0.0,999999.0,0,Dihydoorotic acid dehydrogenase (quinone8)
DHORD5,0.0,999999.0,0,Dihydroorotic acid (menaquinone-8)
DHORTS,-999999.0,999999.0,1,Dihydroorotase
DHPPD,0.0,999999.0,0,"2,3-dihydroxyphenylpropionate dehydrogenase"
DHPPDA2,0.0,999999.0,0,Diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp)
DHPS2,0.0,999999.0,0,Dihydropteroate synthase
DHPTDCs,0.0,999999.0,0,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)"
DHPTPE,-999999.0,999999.0,1,Dihydroneopterin triphosphate 2'-epimerase
DHQS,0.0,999999.0,0,3-dehydroquinate synthase
DHQTi,0.0,999999.0,0,"3-dehydroquinate dehydratase, irreversible"
DIMPtex,-999999.0,999999.0,1,DIMP transport via diffusion (extracellular to periplasm)
DINSt2pp,0.0,999999.0,0,Deoxyinosine transport in via proton symport (periplasm)
DINStex,-999999.0,999999.0,1,Deoxyinosine transport via diffusion (extracellular to periplasm)
DKGLCNR1,0.0,999999.0,0,"2,5-diketo-D-gluconate reductase"
DKGLCNR2x,0.0,999999.0,0,"2,5-diketo-D-gluconate reductase (NADH)"
DKGLCNR2y,0.0,999999.0,0,"2,5-diketo-D-gluconate reductase (NADPH)"
DKMPPD,0.0,999999.0,0,"2,3-diketo-5-methylthio-1-phosphopentane degradation reaction"
DKMPPD3,0.0,999999.0,0,"2,3-diketo-5-methylthio-1-phosphopentane degradation reaction"
DMATT,0.0,999999.0,0,Dimethylallyltranstransferase
DMPPS,0.0,999999.0,0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp)
DMQMT,0.0,999999.0,0,3-Dimethylubiquinonol 3-methyltransferase
DMSOR1,0.0,999999.0,0,Dimethyl sulfoxide reductase (Menaquinol 8)
DMSOR1pp,0.0,999999.0,0,Dimethyl sulfoxide reductase (Menaquinol 8) (periplasm)
DMSOR2,0.0,999999.0,0,Dimethyl sulfoxide reductase (Demethylmenaquinol 8)
DMSOR2pp,0.0,999999.0,0,Dimethyl sulfoxide reductase (Demethylmenaquinol 8) (periplasm)
DMSOtex,-999999.0,999999.0,1,Dimethyl sulfoxide transport via diffusion (extracellular to periplasm)
DMStex,-999999.0,999999.0,1,Dimethyl sulfide transport via diffusion (extracellular to periplasm)
DM_4hba_c,0.0,999999.0,0,Sink needed to allow 4-hydroxy-benzoate to leave system
DM_5drib_c,0.0,999999.0,0,Sink needed to allow 5'-deoxyribose to leave system
DM_aacald_c,0.0,999999.0,0,Sink needed to allow aminoacetaldehyde to leave system
DM_hmfurn_c,0.0,999999.0,0,Sink needed to allow 4-hydroxy-5-methyl-3(2H)-furanone to leave system
DM_oxam_c,0.0,999999.0,0,Sink needed to allow oxamate to leave system
DNMPPA,0.0,999999.0,0,Dihydroneopterin monophosphate dephosphorylase
DNTPPA,0.0,999999.0,0,Dihydroneopterin triphosphate pyrophosphatase
DOGULNR,0.0,999999.0,0,"2,3 dioxo-L-gulonate reductase"
DOPAtex,-999999.0,999999.0,1,Dopamine transport via diffusion (extracellular to periplasm)
DPCOAK,0.0,999999.0,0,Dephospho-CoA kinase
DPR,0.0,999999.0,0,2-dehydropantoate 2-reductase
DRPA,0.0,999999.0,0,Deoxyribose-phosphate aldolase
DSBAO1,0.0,999999.0,0,DsbA protein reoxidation reaction (aerobic)
DSBAO2,0.0,999999.0,0,DsbA protein reoxidation reaction (anaerobic)
DSBCGT,0.0,999999.0,0,DsbC:glutathione thiotransferase
DSBDR,0.0,999999.0,0,DsbD reductase
DSBGGT,0.0,999999.0,0,DsbG:glutathione thiotransferase
DSERDHr,-999999.0,999999.0,1,D-serine dehydrogenase
DSERt2pp,0.0,999999.0,0,D-serine transport in via proton symport (periplasm)
DSERtex,-999999.0,999999.0,1,D-serine transport via diffusion (extracellular to periplasm)
DTMPK,-999999.0,999999.0,1,DTMP kinase
DTMPtex,-999999.0,999999.0,1,DTMP transport via diffusion (extracellular to periplasm)
DUMPtex,-999999.0,999999.0,1,DUMP transport via diffusion (extracellular to periplasm)
DURIK1,0.0,999999.0,0,Deoxyuridine kinase (ATP:Deoxyuridine)
DURIPP,-999999.0,999999.0,1,Deoxyuridine phosphorylase
