id,lb,ub,ap,an
GALASE11ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE12ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE13ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE14ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE15ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE16ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE17ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE18ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE19ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE1ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE20ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE3ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE4ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE5ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE6ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE7ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE8ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALASE9ly,0.0,1000.0,0.05413105413105413,0.05413105413105413
GALK,0.0,1000.0,0.022513671938959295,0.022513671938959295
GALU,-1000.0,1000.0,0.06410256410256411,0.01215099715099715
GARFT,-1000.0,1000.0,0.003660968660968661,0.01215099715099715
GASNASE2ly,0.0,1000.0,0.04652087985421319,0.04652087985421319
GASNASE3ly,0.0,1000.0,0.04652087985421319,0.04652087985421319
GASNASEly,0.0,1000.0,0.04652087985421319,0.04652087985421319
GCHOLAt3,0.0,1000.0,0.01215099715099715,0.01215099715099715
GDPFUCtg,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GF6PTA,0.0,1000.0,0.04488663342830009,0.04488663342830009
GFUCS,0.0,1000.0,0.16856600189933524,0.16856600189933524
GGNG,0.0,1000.0,0.01215099715099715,0.01215099715099715
GHMT2r,-1000.0,1000.0,16.025641025641026,0.01215099715099715
GHMT2rm,-1000.0,1000.0,16.025641025641026,0.01215099715099715
GK1,-1000.0,1000.0,0.000197541108074103,0.01215099715099715
GLAl_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLB1_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLBRAN,0.0,1000.0,0.011894586894586896,0.011894586894586896
GLCAASE9ly,0.0,1000.0,0.042735042735042736,0.042735042735042736
GLCURtly,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GLGNS1,0.0,1000.0,0.05698005698005698,0.05698005698005698
GLUCYS,0.0,1000.0,0.018124236874236872,0.018124236874236872
GLUDxm,-1000.0,1000.0,0.16025641025641027,0.0008882307858916046
GLUDym,-1000.0,1000.0,0.000475167258875124,1.0602964355145856e-5
GluForTx,0.0,1000.0,0.058262108262108266,0.058262108262108266
GLUNm,0.0,1000.0,0.005608262108262108,0.005608262108262108
GLUPRT,0.0,1000.0,0.02421652421652422,0.02421652421652422
GLUt6,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLUTCOADHm,0.0,1000.0,0.0690667357334024,0.0690667357334024
GLUVESSEC,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLYCLTDy,0.0,1000.0,0.010478303747534517,0.010478303747534517
GLYOX,0.0,1000.0,0.0001757601434325572,0.0001757601434325572
GLYt7_211_r,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
GMAND,0.0,1000.0,0.1829594017094017,0.1829594017094017
GMPR,0.0,1000.0,0.005698005698005698,0.005698005698005698
GRTTx,0.0,1000.0,0.5856283634061412,0.5856283634061412
GTHO,0.0,1000.0,0.0016619183285849952,0.0016619183285849952
GTHOm,0.0,1000.0,0.0016619183285849952,0.0016619183285849952
GTHS,0.0,1000.0,0.017236467236467237,0.017236467236467237
GUAPRT,0.0,1000.0,0.011661359700575387,0.011661359700575387
HCO3_CLt,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
HEX1,0.0,1000.0,0.006173601679219657,0.006173601679219657
HEX10,0.0,1000.0,0.006173601679219657,0.006173601679219657
HEX4,0.0,1000.0,0.006695156695156695,0.006695156695156695
HEX7,0.0,1000.0,0.006173601679219657,0.006173601679219657
HMBS,0.0,1000.0,0.01215099715099715,0.01215099715099715
HMGCOASi,0.0,1000.0,0.01215099715099715,0.01215099715099715
HMGCOASim,0.0,1000.0,0.01215099715099715,0.01215099715099715
HOXG,0.0,1000.0,0.3561253561253561,0.3561253561253561
HPYRRy,0.0,1000.0,0.01215099715099715,0.01215099715099715
HSD17B1,-1000.0,1000.0,0.043901660280970624,0.06903975653975652
HSD3B7P,0.0,1000.0,0.01215099715099715,0.01215099715099715
HXPRT,0.0,1000.0,0.03341176093985083,0.03341176093985083
ICDHy,0.0,1000.0,0.0013677278170031793,0.0013677278170031793
ILETA,-1000.0,1000.0,0.0008903133903133903,0.0013207605598909947
IMPC,0.0,1000.0,0.14493473795799378,0.03532266613661963
IMPD,0.0,1000.0,0.135666802333469,0.135666802333469
INSt,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
INSTt4,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
IPDDIx,-1000.0,1000.0,0.0007221327247505258,0.0015904446532718783
ITCOAL1m,-1000.0,1000.0,0.01111111111111111,0.01215099715099715
ITCOALm,-1000.0,1000.0,0.018945868945868947,0.013807951307951307
KHK,0.0,1000.0,0.025240384615384616,0.025240384615384616
KHK2,0.0,1000.0,0.007673076923076924,0.007673076923076924
LALDO,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
LCYSTAT,-1000.0,1000.0,0.001006441223832528,0.01215099715099715
LDH_D,-1000.0,1000.0,0.012321937321937322,0.00047989720185612753
LEUTA,-1000.0,1000.0,0.009686609686609686,0.01215099715099715
LGTHL,0.0,1000.0,0.0001270005865594101,0.0001270005865594101
LNELDCCPT1,-1000.0,1000.0,0.03903133903133903,0.03903133903133903
LNELDCCPT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
LNSTLSr,0.0,1000.0,0.01225071225071225,0.01225071225071225
LPCOXp,0.0,1000.0,0.01396011396011396,0.01396011396011396
LSTO1r,0.0,1000.0,0.01215099715099715,0.01215099715099715
LSTO2r,0.0,1000.0,0.01215099715099715,0.01215099715099715
M1316Mg,0.0,1000.0,0.06666666666666667,0.06666666666666667
M13N2Tg,0.0,1000.0,2.84900284900285e-7,2.84900284900285e-7
M16N6Tg,0.0,1000.0,0.009971509971509971,0.009971509971509971
M16NTg,0.0,1000.0,0.007977207977207978,0.007977207977207978
MALSO3tm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MALSO4tm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MALtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MALTSULtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MAN1PT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
MAN6PI,-1000.0,1000.0,0.0010227612465266785,0.01215099715099715
MCCCrm,-1000.0,1000.0,0.649928774928775,0.01215099715099715
MCD,0.0,1000.0,0.028229448961156277,0.028229448961156277
MCDm,0.0,1000.0,0.028229448961156277,0.028229448961156277
MDH,-1000.0,1000.0,8.271298593879239e-5,2.4981490853201377e-6
ME1m,0.0,1000.0,0.005964249809501861,0.005964249809501861
ME2,0.0,1000.0,0.00019598333302830092,0.00019598333302830092
METLEUex,0.0,1000.0,0.01215099715099715,0.01215099715099715
METS,0.0,1000.0,0.032757522208999,0.032757522208999
MEVK1x,0.0,1000.0,0.013981481481481482,0.013981481481481482
MG1er,0.0,1000.0,0.013247863247863248,0.013247863247863248
MGCHrm,-1000.0,1000.0,0.004116809116809117,1.168365110672803
MI134PP,0.0,1000.0,0.006481481481481481,0.006481481481481481
MI14PP,0.0,1000.0,0.006481481481481481,0.006481481481481481
MI34PP,0.0,1000.0,0.01215099715099715,0.01215099715099715
MM5ag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM5bg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM5cg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM6ag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM6B1ag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM6B1bg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM6B2g,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM6bg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM7Ag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM7B1g,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM7B2g,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM7Cag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM7Cbg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM8Ag,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM8Ber,0.0,1000.0,0.011253561253561254,0.011253561253561254
MM8Cg,0.0,1000.0,0.011253561253561254,0.011253561253561254
MMEm,-1000.0,1000.0,0.004558404558404559,0.01215099715099715
MMMm,-1000.0,1000.0,0.020655270655270657,0.0015063219359695325
MMSAD3m,0.0,1000.0,0.02720797720797721,0.02720797720797721
MTHFD,-1000.0,1000.0,0.03596866096866097,0.01215099715099715
MTHFDm,-1000.0,1000.0,0.03596866096866097,0.01215099715099715
MTHFR3,0.0,1000.0,0.0025040064102564105,0.0025040064102564105
NADS2,0.0,1000.0,0.0688034188034188,0.0688034188034188
NAGA2ly,0.0,1000.0,0.006837606837606838,0.006837606837606838
NAGAly_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
NDP7g,0.0,1000.0,0.008547008547008546,0.008547008547008546
NDPK10n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK1n,-1000.0,1000.0,0.008434547908232119,0.01215099715099715
NDPK2n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK3n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK4n,-1000.0,1000.0,0.002180359323216466,0.01215099715099715
NDPK5n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK6n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK7n,-1000.0,1000.0,0.003023705853894533,0.01215099715099715
NDPK8n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NDPK9n,-1000.0,1000.0,0.01282051282051282,0.01215099715099715
NMNATn,0.0,1000.0,0.02941347479162605,0.02941347479162605
NNATn,0.0,1000.0,0.019678761318888707,0.019678761318888707
NNMT,0.0,1000.0,0.004059829059829059,0.004059829059829059
NOS1,0.0,1000.0,0.002706552706552706,0.002706552706552706
NTD10,0.0,1000.0,0.019017094017094015,0.019017094017094015
NTD4,0.0,1000.0,0.019017094017094015,0.019017094017094015
OMPDC,0.0,1000.0,0.00028841137996067574,0.00028841137996067574
ORPT,-1000.0,1000.0,0.064376506684199,0.02812730821990081
P5CDm,0.0,1000.0,0.020227920227920228,0.020227920227920228
P5CRm,0.0,1000.0,0.023957523957523957,0.023957523957523957
P5CRxm,0.0,1000.0,0.023957523957523957,0.023957523957523957
PAPStg,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PCFLOPm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PCLAD,0.0,1000.0,0.16025641025641027,0.16025641025641027
PCm,0.0,1000.0,0.007122507122507123,0.007122507122507123
PDHm,0.0,1000.0,0.008151653359092556,0.008151653359092556
PDX5PO,-1000.0,1000.0,0.908119658119658,0.01215099715099715
PEPCKm,0.0,1000.0,0.014104964947661575,0.014104964947661575
PETHCT,0.0,1000.0,0.01566951566951567,0.01566951566951567
PFK,0.0,1000.0,0.005601755601755602,0.005601755601755602
PGCD,0.0,1000.0,0.042998839295135594,0.042998839295135594
PGL,0.0,1000.0,0.00641025641025641,0.00641025641025641
PGMT,-1000.0,1000.0,0.0016817030705919597,0.002250184657592065
PGPPT_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PHCDm,0.0,1000.0,0.31606125356125353,0.31606125356125353
PI345P3P_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI345P3Pn_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI45PLC_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI4PLC_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI4PLCn_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIPLC_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PIPLCn_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PMEVKx,0.0,1000.0,0.023986090162560748,0.023986090162560748
PNP,-1000.0,1000.0,0.005628052503052503,0.01215099715099715
PPBNGS,0.0,1000.0,0.029223646723646725,0.029223646723646725
PPCDC,0.0,1000.0,0.23823558306316925,0.23823558306316925
PPNCL3,0.0,1000.0,0.005626780626780627,0.005626780626780627
PPPGOm,0.0,1000.0,0.030525030525030528,0.030525030525030528
PRAGSr,-1000.0,1000.0,0.026582214082214083,0.13207605598909947
PRASCS,-1000.0,1000.0,0.03176638176638177,0.01215099715099715
PRFGS,0.0,1000.0,0.009544159544159546,0.009544159544159546
PROSTGE1t3,0.0,1000.0,0.01215099715099715,0.01215099715099715
PROSTGE2t3,0.0,1000.0,0.01215099715099715,0.01215099715099715
PTPAT,0.0,1000.0,0.010113960113960114,0.01215099715099715
PUNP1,-1000.0,1000.0,0.005628052503052503,0.01215099715099715
PUNP2,-1000.0,1000.0,0.005628052503052503,0.01215099715099715
PUNP3,-1000.0,1000.0,0.005628052503052503,0.006328644349477682
PUNP4,-1000.0,1000.0,0.005628052503052503,0.006328644349477682
PUNP5,-1000.0,1000.0,0.005628052503052503,0.0027615902615902616
PUNP6,-1000.0,1000.0,0.005628052503052503,0.0027615902615902616
PUNP7,-1000.0,1000.0,0.005628052503052503,0.01215099715099715
PYAM5POr,-1000.0,1000.0,0.908119658119658,0.01215099715099715
PYRt2p,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
PRAIS,0.0,1000.0,0.01487891737891738,0.01487891737891738
HSD3B7,0.0,1000.0,0.01215099715099715,0.01215099715099715
PI35P3P_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
RPE,-1000.0,1000.0,0.00641025641025641,0.01215099715099715
RPI,-1000.0,1000.0,5.1244782349433514e-5,0.01215099715099715
S23T3g,0.0,1000.0,0.01215099715099715,0.01215099715099715
S23Tg,0.0,1000.0,0.006695156695156695,0.006695156695156695
S6TASE10ly,0.0,1000.0,0.007834757834757835,0.01215099715099715
S6TASE11ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE12ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE13ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE14ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE15ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE16ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE17ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE18ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE19ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE20ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE21ly,0.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE22ly,-1000.0,1000.0,0.007834757834757835,0.01215099715099715
S6TASE23ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE24ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
S6TASE25ly,-1000.0,1000.0,0.007834757834757835,0.01215099715099715
S6TASE26ly,-1000.0,1000.0,0.01225071225071225,0.01215099715099715
SALMCOM2,0.0,1000.0,0.0036324786324786326,0.0036324786324786326
SARDHm,0.0,1000.0,5.452005259697567,5.452005259697567
SBTD_D2,0.0,1000.0,0.02207977207977208,0.02207977207977208
SCP22x,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
SCPx,0.0,1000.0,0.01215099715099715,0.01215099715099715
SERLYSNaex,0.0,1000.0,0.01215099715099715,0.01215099715099715
SFGTH,0.0,1000.0,0.006622682061278552,0.01215099715099715
SIAASE2ly,0.0,1000.0,0.008404558404558405,0.008404558404558405
SIAASE3ly,0.0,1000.0,0.008404558404558405,0.008404558404558405
SIAASE4ly,0.0,1000.0,0.008404558404558405,0.008404558404558405
SIAASEly,0.0,1000.0,0.008404558404558405,0.008404558404558405
SLDx,-1000.0,1000.0,0.01512820512820513,0.01215099715099715
SO4CLtex2,0.0,1000.0,0.01215099715099715,0.01215099715099715
SPODMm,0.0,1000.0,5.341880341880342e-6,5.341880341880342e-6
SQLEr,0.0,1000.0,14.108791431195804,14.108791431195804
SQLSr,0.0,1000.0,0.05881464214797548,0.05881464214797548
SUCCt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
SUCOAS1m,-1000.0,1000.0,0.01111111111111111,0.01215099715099715
SUCOASm,-1000.0,1000.0,0.016332645642990473,0.013807951307951307
SULFOX,0.0,1000.0,0.012800235220164043,0.012800235220164043
TALA,-1000.0,1000.0,0.00819088319088319,0.047170019996106954
TAURt4_2_r,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
TCHOLAt3,0.0,1000.0,0.01215099715099715,0.01215099715099715
THMTP,0.0,1000.0,0.00037504451566951566,0.00037504451566951566
THYMDtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
TMDK1m,0.0,1000.0,0.0009092562284051646,0.0009092562284051646
TMDPK,0.0,1000.0,3.148354597629959,3.148354597629959
TMDS,0.0,1000.0,0.11717165894095331,0.11717165894095331
TMNDNCCPT1,-1000.0,1000.0,0.03903133903133903,0.03903133903133903
TMNDNCCPT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
TRDR,0.0,1000.0,0.01638176638176638,0.01638176638176638
TTDCPT1,-1000.0,1000.0,0.03903133903133903,0.03903133903133903
TTDCPT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
UAG2EMAi,0.0,1000.0,0.19561815336463223,0.19561815336463223
UAGDP,0.0,1000.0,0.0006528964862298196,0.0006528964862298196
UDPGALtg,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
UDPGD,0.0,1000.0,0.007631257631257632,0.007631257631257632
UGALNACtg,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
UGLT,-1000.0,1000.0,0.003125181696610268,0.01215099715099715
UPP3S,0.0,1000.0,0.003460944919278253,0.003460944919278253
UPPDC1,0.0,1000.0,0.007905982905982906,0.007905982905982906
URIt,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
VALTA,-1000.0,1000.0,0.0008903133903133903,0.0015658501483243753
XANDp,0.0,1000.0,0.01215099715099715,0.01215099715099715
XAO2x,0.0,1000.0,0.01215099715099715,0.01215099715099715
XAOx,0.0,1000.0,0.01215099715099715,0.01215099715099715
XYLK,0.0,1000.0,0.6370726495726495,0.6370726495726495
XYLUR,-1000.0,1000.0,0.32288698955365625,0.4673460442691212
CLFORtex2,0.0,1000.0,0.01215099715099715,0.01215099715099715
C14STRr,-1000.0,1000.0,0.006934472934472935,0.006934472934472935
LALDD,-1000.0,1000.0,0.011680911680911682,0.01215099715099715
SPMS,0.0,1000.0,0.11620932673564252,0.11620932673564252
SSALxm,-1000.0,1000.0,0.019379061177168432,0.019379061177168432
ASPGLUm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
CLOHtex2,0.0,1000.0,0.01215099715099715,0.01215099715099715
FOLt2,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
FPGS,0.0,1000.0,0.00868945868945869,0.00868945868945869
FPGS4,0.0,1000.0,0.00868945868945869,0.00868945868945869
FPGS4m,0.0,1000.0,0.00868945868945869,0.00868945868945869
FPGS7,0.0,1000.0,0.00868945868945869,0.00868945868945869
FPGS7m,0.0,1000.0,0.00868945868945869,0.00868945868945869
FPGSm,0.0,1000.0,0.00868945868945869,0.00868945868945869
PYRt2m,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
THFt2,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ALR,0.0,1000.0,0.03619494979783429,0.03619494979783429
LNS14DMr,0.0,1000.0,0.01228981621138484,0.01228981621138484
HMGCOARx,0.0,1000.0,11.612783351913787,11.612783351913787
C160CRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
C161CRN2t,0.0,1000.0,0.01215099715099715,0.01215099715099715
C161CRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
C180CRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
C181CRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
C181CPT1,-1000.0,1000.0,0.03903133903133903,0.03903133903133903
C181CPT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
ACRNtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
ELAIDCRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
LNELDCCRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
TMNDNCCRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
TTDCRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
NOS2,0.0,1000.0,0.002706552706552706,0.002706552706552706
PSERT,0.0,1000.0,0.005356125356125356,0.005356125356125356
PSP_L,0.0,1000.0,0.007977207977207978,0.007977207977207978
DOLDPPer,0.0,1000.0,0.01215099715099715,0.01215099715099715
UDPDOLPT_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
GLCNACPT_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
RTOTALCRNCPT1,-1000.0,1000.0,0.03903133903133903,0.03903133903133903
RTOTALCRNCPT2,0.0,1000.0,0.01215099715099715,0.01215099715099715
RTOTALCRNt,0.0,1000.0,0.01215099715099715,0.01215099715099715
PETOHMr_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PSDm_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
PGI,-1000.0,1000.0,0.0001372863249236111,9.122370233481344e-5
GND,0.0,1000.0,0.013034188034188031,0.013034188034188031
ACCOAtr,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
MCDp,0.0,1000.0,0.028229448961156277,0.028229448961156277
r2236,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2237,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2238,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2315,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r2346,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE1632C,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1527,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3236C,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE2974N,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1528,0.0,1000.0,0.01215099715099715,0.01215099715099715
r2444,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0636,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0637,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0997,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3076X,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE3011R,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE3237C,0.0,1000.0,0.01215099715099715,0.01215099715099715
ARTFR33_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
ARTFR43_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
P450LTB4r,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1445,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0729,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0727,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0660,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1468,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1487,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3241C,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0444,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1000,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0438,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r0440,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1002,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1003,0.0,1000.0,0.01215099715099715,0.01215099715099715
r0720,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3110C,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3120C,0.0,1000.0,0.01215099715099715,0.01215099715099715
RE3106C,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
RE3119C,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
ARTFR51_cho,0.0,1000.0,0.01215099715099715,0.01215099715099715
LGNCCOAtcx,0.0,1000.0,0.01215099715099715,0.01215099715099715
LGNCCOAtx,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
r1367,0.0,1000.0,0.01215099715099715,0.01215099715099715
r1368,0.0,1000.0,0.01215099715099715,0.01215099715099715
r2515,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF5GLUtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF5GLUtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF6GLUtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF6GLUtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF7GLUtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHF7GLUtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHFtl,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
10FTHFtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
1PPDCRp,0.0,1000.0,0.01215099715099715,0.01215099715099715
2AMACSULT,0.0,1000.0,0.01215099715099715,0.01215099715099715
2DR1PP,0.0,1000.0,0.00754985754985755,0.00754985754985755
2MB2COAc,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
34HPLFM,0.0,1000.0,0.01215099715099715,0.01215099715099715
3AIB_Dtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
3DPHBH1,0.0,1000.0,0.01215099715099715,0.01215099715099715
3DPHBH2,0.0,1000.0,0.01215099715099715,0.01215099715099715
3MOBt2im,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
3MOPt2im,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
3SALAOX,0.0,1000.0,0.01215099715099715,0.01215099715099715
3SPYRSP,0.0,1000.0,0.01215099715099715,0.01215099715099715
3SPYRSPm,0.0,1000.0,0.01215099715099715,0.01215099715099715
4ABUTtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
4HBZCOAFm,0.0,1000.0,0.01215099715099715,0.01215099715099715
4HBZFm,0.0,1000.0,0.01215099715099715,0.01215099715099715
4HPRO_LTte,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
4MOPt2im,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
4MPTNLtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
4NPHte,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
4OHPROIMINOtc,0.0,1000.0,0.01215099715099715,0.01215099715099715
5ADTSTSTERONEtr,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
5AOPtm,-1000.0,1000.0,0.01215099715099715,0.01215099715099715
5DHFtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
5THFtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
5THFtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
6DHFtl,0.0,1000.0,0.01215099715099715,0.01215099715099715
6DHFtm,0.0,1000.0,0.01215099715099715,0.01215099715099715
